SPDR S&P 500 ETF Trust,Last: 497.71,Change:  -0.39
Feb 8 2024 at 11:23 AM EST,497.7,497.71,Size: 17*14,Volume: 10,598,673
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Apr 30 2024,SPY240430C00540000,0.84,-0.02,0.81,0.83,22,0.1043,0.0772,0.0059,3717,540.00,SPY240430P00540000,0,0,41.98,42.53,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00542000,0.7,0,0.69,0.7,0,0.1044,0.0672,0.0053,1,542.00,SPY240430P00542000,0,0,43.98,44.52,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00544000,0,0,0.58,0.6,0,0.1046,0.0585,0.0047,0,544.00,SPY240430P00544000,0,0,45.98,46.52,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00545000,0.56,-0.015,0.53,0.55,11,0.1048,0.0545,0.0044,238,545.00,SPY240430P00545000,0,0,46.98,47.52,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00550000,0.39,0,0.36,0.37,0,0.1057,0.0384,0.0033,1261,550.00,SPY240430P00550000,54.76,0,51.98,52.46,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00555000,0.26,-0.015,0.24,0.26,1,0.1072,0.0274,0.0025,1894,555.00,SPY240430P00555000,57.12,0,56.97,57.46,0,0,-1,0,1
Tue Apr 30 2024,SPY240430C00560000,0.2,0,0.17,0.18,0,0.1091,0.0198,0.0018,95,560.00,SPY240430P00560000,62.15,0,61.97,62.46,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00570000,0.1,-0.005,0.09,0.1,12,0.1144,0.0111,0.0011,119,570.00,SPY240430P00570000,0,0,71.96,72.46,0,0,-1,0,0
Tue Apr 30 2024,SPY240430C00580000,0.06,-0.005,0.05,0.07,1,0.1211,0.0068,0.0007,786,580.00,SPY240430P00580000,0,0,81.96,82.48,0,0,-1,0,0
Fri May 17 2024,SPY240517C00240000,0,0,259.6,260.32,0,0,0.9981,0,0,240.00,SPY240517P00240000,0.08,-0.005,0.08,0.09,5,0.5214,-0.0022,0,2914
Fri May 17 2024,SPY240517C00245000,0,0,254.68,255.4,0,0,0.9979,0.0001,0,245.00,SPY240517P00245000,0.08,0,0.08,0.09,0,0.5078,-0.0024,0.0001,460
Fri May 17 2024,SPY240517C00250000,0,0,249.77,250.48,0,0.4062,0.9977,0.0001,0,250.00,SPY240517P00250000,0.09,-0.005,0.09,0.1,5,0.4999,-0.0026,0.0001,4254
Fri May 17 2024,SPY240517C00255000,0,0,244.86,245.56,0,0.42,0.9975,0.0001,0,255.00,SPY240517P00255000,0.1,-0.005,0.1,0.11,5,0.4917,-0.0028,0.0001,1890
Fri May 17 2024,SPY240517C00260000,0,0,239.96,240.62,0,0.4296,0.9972,0.0001,0,260.00,SPY240517P00260000,0.11,0.005,0.11,0.12,5,0.4831,-0.003,0.0001,473
Fri May 17 2024,SPY240517C00265000,0,0,235.05,235.72,0,0.4278,0.997,0.0001,0,265.00,SPY240517P00265000,0.12,0.005,0.12,0.13,5,0.4742,-0.0033,0.0001,156
Fri May 17 2024,SPY240517C00270000,230.55,-0.41,230.14,230.79,1,0.4454,0.9967,0.0001,6,270.00,SPY240517P00270000,0.13,0,0.12,0.13,0,0.4615,-0.0036,0.0001,461
Fri May 17 2024,SPY240517C00275000,0,0,225.21,225.87,0,0.4125,0.9964,0.0001,0,275.00,SPY240517P00275000,0.19,0,0.13,0.14,0,0.4526,-0.0039,0.0001,51
Fri May 17 2024,SPY240517C00280000,0,0,220.3,220.95,0,0.4076,0.9961,0.0001,0,280.00,SPY240517P00280000,0.2,0,0.14,0.15,0,0.4437,-0.0042,0.0001,39
Fri May 17 2024,SPY240517C00285000,0,0,215.39,216.03,0,0.4045,0.9957,0.0001,0,285.00,SPY240517P00285000,0.21,0,0.16,0.17,0,0.4375,-0.0046,0.0001,113
Fri May 17 2024,SPY240517C00290000,0,0,210.51,211.12,0,0.4044,0.9953,0.0001,0,290.00,SPY240517P00290000,0.17,-0.005,0.17,0.18,1,0.4279,-0.005,0.0001,20152
Fri May 17 2024,SPY240517C00295000,0,0,205.6,206.2,0,0.3985,0.9949,0.0001,0,295.00,SPY240517P00295000,0.25,0,0.18,0.19,0,0.4184,-0.0054,0.0001,31
Fri May 17 2024,SPY240517C00300000,178.2,0,200.66,201.3,0,0.3852,0.9944,0.0002,1,300.00,SPY240517P00300000,0.19,-0.005,0.19,0.2,2,0.4089,-0.0059,0.0002,1114
Fri May 17 2024,SPY240517C00305000,0,0,195.79,196.39,0,0.3851,0.9939,0.0002,0,305.00,SPY240517P00305000,0.29,0,0.21,0.22,0,0.4018,-0.0064,0.0002,3199
Fri May 17 2024,SPY240517C00310000,0,0,190.85,191.48,0,0.3737,0.9934,0.0002,0,310.00,SPY240517P00310000,0.29,0,0.22,0.23,0,0.3919,-0.0069,0.0002,1679
Fri May 17 2024,SPY240517C00315000,178.02,0,185.95,186.57,0,0.3677,0.9928,0.0002,1,315.00,SPY240517P00315000,0.24,0,0.24,0.25,0,0.3841,-0.0075,0.0002,1294
Fri May 17 2024,SPY240517C00320000,168.71,0,181.05,181.66,0,0.3612,0.9921,0.0002,1,320.00,SPY240517P00320000,0.25,0,0.26,0.27,0,0.3763,-0.0082,0.0002,197
Fri May 17 2024,SPY240517C00325000,0,0,176.15,176.75,0,0.3543,0.9914,0.0002,0,325.00,SPY240517P00325000,0.34,0,0.28,0.29,0,0.3681,-0.0089,0.0002,950
Fri May 17 2024,SPY240517C00330000,149.29,0,171.25,171.84,0,0.347,0.9907,0.0003,1,330.00,SPY240517P00330000,0.31,0,0.3,0.31,0,0.3597,-0.0097,0.0003,1642
Fri May 17 2024,SPY240517C00335000,160.18,0,166.35,166.94,0,0.3403,0.9898,0.0003,10,335.00,SPY240517P00335000,0.37,0,0.32,0.33,0,0.351,-0.0106,0.0003,74
Fri May 17 2024,SPY240517C00340000,0,0,161.45,162.03,0,0.3324,0.9889,0.0003,0,340.00,SPY240517P00340000,0.34,0,0.34,0.35,0,0.3424,-0.0115,0.0003,310
Fri May 17 2024,SPY240517C00345000,143.63,0,156.56,157.13,0,0.3258,0.9879,0.0004,12,345.00,SPY240517P00345000,0.41,0,0.37,0.38,0,0.3348,-0.0125,0.0004,296
Fri May 17 2024,SPY240517C00350000,151.95,-0.51,151.67,152.24,2,0.3195,0.9868,0.0004,2,350.00,SPY240517P00350000,0.41,0.005,0.4,0.41,3,0.3272,-0.0136,0.0004,871
Fri May 17 2024,SPY240517C00355000,132.66,0,146.78,147.34,0,0.3121,0.9856,0.0004,2,355.00,SPY240517P00355000,0.43,0,0.43,0.44,0,0.3192,-0.0149,0.0004,243
Fri May 17 2024,SPY240517C00360000,129.22,0,141.89,142.45,0,0.305,0.9842,0.0005,24,360.00,SPY240517P00360000,0.47,0.005,0.46,0.47,4,0.3108,-0.0162,0.0005,2076
Fri May 17 2024,SPY240517C00365000,0,0,137.01,137.56,0,0.298,0.9827,0.0006,0,365.00,SPY240517P00365000,0.5,-0.005,0.5,0.51,1,0.3036,-0.0177,0.0006,929
Fri May 17 2024,SPY240517C00370000,128.18,0,132.12,132.67,0,0.2903,0.9811,0.0006,4,370.00,SPY240517P00370000,0.59,0,0.54,0.55,0,0.2958,-0.0194,0.0006,532
Fri May 17 2024,SPY240517C00375000,116.83,0,127.25,127.78,0,0.2832,0.9793,0.0007,24,375.00,SPY240517P00375000,0.59,0.005,0.58,0.59,11,0.2877,-0.0212,0.0007,10133
Fri May 17 2024,SPY240517C00380000,123.35,0,122.37,122.9,0,0.2757,0.9773,0.0008,0,380.00,SPY240517P00380000,0.76,0,0.63,0.64,0,0.2802,-0.0233,0.0008,3510
Fri May 17 2024,SPY240517C00385000,94.01,0,117.5,118.03,0,0.2687,0.975,0.0008,1,385.00,SPY240517P00385000,0.69,0,0.68,0.69,0,0.2724,-0.0256,0.0008,479
Fri May 17 2024,SPY240517C00390000,93.59,0,112.64,113.16,0,0.2616,0.9726,0.0009,1,390.00,SPY240517P00390000,0.75,0,0.74,0.75,0,0.265,-0.0281,0.0009,1836
Fri May 17 2024,SPY240517C00395000,103.87,0,107.79,108.28,0,0.2548,0.9698,0.001,10,395.00,SPY240517P00395000,0.82,0,0.8,0.81,0,0.2572,-0.031,0.001,308
Fri May 17 2024,SPY240517C00400000,102.9,0,102.97,103.43,0,0.2483,0.9666,0.0012,79,400.00,SPY240517P00400000,0.87,-0.005,0.87,0.88,74,0.2497,-0.0342,0.0012,3164
Fri May 17 2024,SPY240517C00405000,94.9,0,98.09,98.59,0,0.2401,0.963,0.0013,3,405.00,SPY240517P00405000,0.94,0,0.95,0.96,0,0.2423,-0.0378,0.0013,3358
Fri May 17 2024,SPY240517C00410000,90.31,0,93.25,93.75,0,0.233,0.9591,0.0014,15,410.00,SPY240517P00410000,1.03,-0.005,1.04,1.05,1,0.2349,-0.042,0.0015,4105
Fri May 17 2024,SPY240517C00415000,75.47,0,88.45,88.92,0,0.2262,0.9544,0.0016,2,415.00,SPY240517P00415000,1.12,-0.015,1.14,1.15,2,0.2276,-0.0467,0.0017,711
Fri May 17 2024,SPY240517C00420000,83.62,0,83.64,84.11,0,0.2192,0.9492,0.0018,19,420.00,SPY240517P00420000,1.25,0.005,1.25,1.27,10,0.2204,-0.0522,0.0019,1563
Fri May 17 2024,SPY240517C00425000,78.43,0,78.85,79.31,0,0.2122,0.9432,0.0021,30,425.00,SPY240517P00425000,1.36,-0.015,1.38,1.4,5,0.2132,-0.0584,0.0021,4631
Fri May 17 2024,SPY240517C00430000,68.78,0,74.05,74.53,0,0.2049,0.9363,0.0023,22,430.00,SPY240517P00430000,1.52,0.005,1.53,1.55,52,0.2059,-0.0656,0.0024,9654
Fri May 17 2024,SPY240517C00435000,62.91,0,69.3,69.77,0,0.1981,0.9283,0.0026,29,435.00,SPY240517P00435000,1.68,-0.005,1.71,1.72,23,0.1988,-0.0739,0.0027,8514
Fri May 17 2024,SPY240517C00440000,65.35,0,64.58,65.04,0,0.1914,0.9191,0.003,89,440.00,SPY240517P00440000,1.88,0.005,1.91,1.92,43,0.192,-0.0836,0.0031,15634
Fri May 17 2024,SPY240517C00445000,60.66,0,59.88,60.33,0,0.1845,0.9083,0.0034,41,445.00,SPY240517P00445000,2.1,0,2.14,2.16,0,0.1852,-0.0949,0.0036,3820
Fri May 17 2024,SPY240517C00448000,55.68,0,57.08,57.53,0,0.1805,0.901,0.0037,4,448.00,SPY240517P00448000,2.29,0.03,2.3,2.32,32,0.1811,-0.1026,0.0039,2458
Fri May 17 2024,SPY240517C00449000,52.66,0,56.17,56.59,0,0.1793,0.8984,0.0038,4,449.00,SPY240517P00449000,2.32,0,2.36,2.38,0,0.1798,-0.1054,0.004,3345
Fri May 17 2024,SPY240517C00450000,51.9,0,55.26,55.66,0,0.1782,0.8957,0.0039,111,450.00,SPY240517P00450000,2.38,0.01,2.42,2.43,7,0.1784,-0.1082,0.0041,6134
Fri May 17 2024,SPY240517C00451000,54.41,0,54.31,54.65,0,0.1757,0.893,0.004,32,451.00,SPY240517P00451000,2.45,0,2.48,2.49,0,0.1771,-0.1111,0.0042,1918
Fri May 17 2024,SPY240517C00452000,53.62,0,53.41,53.81,0,0.1756,0.8901,0.0041,2,452.00,SPY240517P00452000,3.01,0,2.54,2.56,0,0.1757,-0.1142,0.0043,1431
Fri May 17 2024,SPY240517C00453000,50.88,0,52.47,52.88,0,0.174,0.8872,0.0042,954,453.00,SPY240517P00453000,2.62,0,2.6,2.62,0,0.1744,-0.1173,0.0044,465
Fri May 17 2024,SPY240517C00454000,47.28,0,51.55,51.96,0,0.1727,0.8841,0.0043,4,454.00,SPY240517P00454000,2.61,0,2.67,2.69,0,0.1731,-0.1205,0.0046,979
Fri May 17 2024,SPY240517C00455000,51.28,0,50.63,51.04,0,0.1714,0.881,0.0045,141,455.00,SPY240517P00455000,2.7,0.02,2.74,2.76,25,0.1718,-0.1239,0.0047,5192
Fri May 17 2024,SPY240517C00456000,43.9,0,49.67,50.12,0,0.1696,0.8777,0.0046,4,456.00,SPY240517P00456000,2.74,0,2.81,2.83,0,0.1704,-0.1273,0.0048,1164
Fri May 17 2024,SPY240517C00457000,44.84,0,48.82,49.2,0,0.169,0.8744,0.0047,15,457.00,SPY240517P00457000,2.89,0.07,2.88,2.9,1056,0.169,-0.1309,0.005,798
Fri May 17 2024,SPY240517C00458000,48.14,0,47.83,48.29,0,0.1668,0.8709,0.0048,24,458.00,SPY240517P00458000,2.97,0.08,2.96,2.98,111,0.1678,-0.1346,0.0051,1760
Fri May 17 2024,SPY240517C00459000,38.4,0,46.92,47.38,0,0.1656,0.8674,0.005,2,459.00,SPY240517P00459000,2.99,0.02,3.04,3.06,1,0.1665,-0.1384,0.0052,862
Fri May 17 2024,SPY240517C00460000,42.89,0,46.08,46.48,0,0.1649,0.8637,0.0051,98,460.00,SPY240517P00460000,3.08,0.03,3.12,3.14,408,0.1651,-0.1424,0.0054,4439
Fri May 17 2024,SPY240517C00461000,40.49,0,45.12,45.57,0,0.1631,0.8599,0.0052,4,461.00,SPY240517P00461000,3.15,0.02,3.21,3.23,5,0.1639,-0.1465,0.0055,292
Fri May 17 2024,SPY240517C00462000,37.35,0,44.22,44.67,0,0.1618,0.8559,0.0054,5,462.00,SPY240517P00462000,3.25,0.03,3.3,3.32,164,0.1626,-0.1507,0.0057,1128
Fri May 17 2024,SPY240517C00463000,26.62,0,43.38,43.77,0,0.161,0.8518,0.0055,1,463.00,SPY240517P00463000,3.38,0.075,3.39,3.41,2780,0.1613,-0.1551,0.0059,1268
Fri May 17 2024,SPY240517C00464000,39.25,0,42.43,42.88,0,0.1593,0.8476,0.0057,81,464.00,SPY240517P00464000,3.47,0.07,3.49,3.51,3271,0.1599,-0.1596,0.006,1096
Fri May 17 2024,SPY240517C00465000,40,0,41.54,41.98,0,0.158,0.8433,0.0058,80,465.00,SPY240517P00465000,3.53,0.04,3.58,3.61,3055,0.1587,-0.1644,0.0062,15250
Fri May 17 2024,SPY240517C00466000,41.65,0,40.71,41.1,0,0.1573,0.8388,0.006,1519,466.00,SPY240517P00466000,3.66,0.07,3.69,3.71,558,0.1574,-0.1692,0.0064,136
Fri May 17 2024,SPY240517C00467000,35.84,0,39.83,40.21,0,0.156,0.8342,0.0061,9,467.00,SPY240517P00467000,3.8,0.11,3.79,3.82,222,0.1561,-0.1743,0.0066,588
Fri May 17 2024,SPY240517C00468000,39.37,0,38.95,39.33,0,0.1548,0.8294,0.0063,29,468.00,SPY240517P00468000,3.88,0.08,3.9,3.93,521,0.1549,-0.1795,0.0067,1173
Fri May 17 2024,SPY240517C00469000,38.47,0,38.08,38.45,0,0.1536,0.8244,0.0065,49,469.00,SPY240517P00469000,3.96,0.05,4.02,4.04,95,0.1537,-0.1849,0.0069,1189
Fri May 17 2024,SPY240517C00470000,37.17,0,37.15,37.58,0,0.1519,0.8193,0.0066,1909,470.00,SPY240517P00470000,4.06,0.03,4.14,4.16,5,0.1524,-0.1905,0.0071,7346
Fri May 17 2024,SPY240517C00471000,32.04,0,36.28,36.71,0,0.1507,0.8139,0.0068,535,471.00,SPY240517P00471000,4.22,0,4.26,4.28,0,0.1511,-0.1963,0.0073,188
Fri May 17 2024,SPY240517C00472000,36.19,0,35.42,35.85,0,0.1495,0.8085,0.007,280,472.00,SPY240517P00472000,4.68,0,4.39,4.41,0,0.1499,-0.2023,0.0075,1586
Fri May 17 2024,SPY240517C00473000,35.38,0,34.57,34.99,0,0.1484,0.8028,0.0072,282,473.00,SPY240517P00473000,4.5,0.1,4.52,4.55,1,0.1487,-0.2086,0.0078,768
Fri May 17 2024,SPY240517C00474000,34.16,0,33.71,34.14,0,0.1472,0.7969,0.0074,154,474.00,SPY240517P00474000,4.55,0,4.66,4.69,0,0.1475,-0.215,0.008,1115
Fri May 17 2024,SPY240517C00475000,33.45,-0.05,32.87,33.29,2,0.146,0.7909,0.0076,378,475.00,SPY240517P00475000,4.8,0.12,4.81,4.84,14,0.1462,-0.2217,0.0082,3616
Fri May 17 2024,SPY240517C00476000,29,0,32.03,32.44,0,0.1448,0.7846,0.0078,498,476.00,SPY240517P00476000,4.84,0,4.96,4.99,0,0.145,-0.2286,0.0084,731
Fri May 17 2024,SPY240517C00477000,31.18,-0.625,31.19,31.6,1,0.1436,0.7782,0.008,920,477.00,SPY240517P00477000,5.12,0.14,5.12,5.15,2,0.1438,-0.2358,0.0086,1752
Fri May 17 2024,SPY240517C00478000,30.81,0,30.37,30.77,0,0.1425,0.7715,0.0082,226,478.00,SPY240517P00478000,5.21,0.07,5.29,5.31,2,0.1427,-0.2433,0.0089,270
Fri May 17 2024,SPY240517C00479000,30,0,29.54,29.95,0,0.1414,0.7646,0.0084,1293,479.00,SPY240517P00479000,5.29,0,5.46,5.49,0,0.1415,-0.251,0.0091,999
Fri May 17 2024,SPY240517C00480000,29.2,-0.12,28.73,29.13,110,0.1403,0.7574,0.0086,1039,480.00,SPY240517P00480000,5.58,0.095,5.64,5.67,113,0.1404,-0.259,0.0094,6016
Fri May 17 2024,SPY240517C00481000,28.34,0,27.92,28.31,0,0.1391,0.7501,0.0088,232,481.00,SPY240517P00481000,5.73,0.065,5.83,5.85,8,0.1393,-0.2672,0.0096,1203
Fri May 17 2024,SPY240517C00482000,27.85,0,27.12,27.51,0,0.1381,0.7425,0.009,301,482.00,SPY240517P00482000,6.01,0.16,6.02,6.05,5,0.1381,-0.2758,0.0099,2281
Fri May 17 2024,SPY240517C00483000,26.99,0,26.32,26.71,0,0.1369,0.7346,0.0092,390,483.00,SPY240517P00483000,6.15,0.095,6.23,6.26,743,0.137,-0.2846,0.0102,1967
Fri May 17 2024,SPY240517C00484000,26.07,0,25.54,25.92,0,0.1359,0.7265,0.0094,1379,484.00,SPY240517P00484000,6.37,0.105,6.44,6.47,2,0.1359,-0.2938,0.0104,1470
Fri May 17 2024,SPY240517C00485000,25,-0.32,24.79,25.14,1,0.135,0.7182,0.0096,2427,485.00,SPY240517P00485000,6.51,0.035,6.66,6.69,12,0.1348,-0.3033,0.0107,4008
Fri May 17 2024,SPY240517C00486000,20.63,0,24,24.36,0,0.1338,0.7095,0.0099,328,486.00,SPY240517P00486000,6.72,0,6.89,6.92,0,0.1338,-0.313,0.011,524
Fri May 17 2024,SPY240517C00487000,23.53,0,23.34,23.43,0,0.1326,0.7007,0.0101,722,487.00,SPY240517P00487000,7.05,0.105,7.14,7.17,1,0.1327,-0.3232,0.0112,697
Fri May 17 2024,SPY240517C00488000,22.66,0,22.59,22.67,0,0.1316,0.6915,0.0103,2848,488.00,SPY240517P00488000,7.26,0.075,7.39,7.42,3,0.1316,-0.3336,0.0115,2666
Fri May 17 2024,SPY240517C00489000,22.35,0,21.85,21.93,0,0.1306,0.6821,0.0105,1573,489.00,SPY240517P00489000,7.51,0,7.65,7.68,0,0.1306,-0.3444,0.0118,322
Fri May 17 2024,SPY240517C00490000,21.45,-0.07,21.12,21.19,2,0.1296,0.6725,0.0107,6314,490.00,SPY240517P00490000,7.94,0.225,7.93,7.96,41,0.1296,-0.3555,0.012,2242
Fri May 17 2024,SPY240517C00491000,20.72,0,20.39,20.47,0,0.1286,0.6626,0.0109,1480,491.00,SPY240517P00491000,8.1,0.105,8.21,8.25,2,0.1286,-0.367,0.0123,1443
Fri May 17 2024,SPY240517C00492000,19.74,-0.33,19.68,19.75,1,0.1276,0.6524,0.0112,796,492.00,SPY240517P00492000,8.43,0.14,8.51,8.55,6,0.1277,-0.3788,0.0126,1236
Fri May 17 2024,SPY240517C00493000,19.2,-0.165,18.98,19.05,3,0.1267,0.6419,0.0114,722,493.00,SPY240517P00493000,8.71,0.115,8.82,8.86,2,0.1267,-0.3909,0.0128,751
Fri May 17 2024,SPY240517C00494000,18.68,0,18.29,18.35,0,0.1258,0.6312,0.0116,277,494.00,SPY240517P00494000,9.01,0.095,9.15,9.18,13,0.1257,-0.4034,0.0131,576
Fri May 17 2024,SPY240517C00495000,17.78,-0.2,17.62,17.67,4,0.1249,0.6202,0.0117,5367,495.00,SPY240517P00495000,9.34,0.09,9.49,9.53,220,0.1249,-0.4162,0.0133,1679
Fri May 17 2024,SPY240517C00496000,17.2,-0.11,16.95,17,5,0.124,0.609,0.0119,5321,496.00,SPY240517P00496000,9.89,0.29,9.84,9.88,14,0.1239,-0.4293,0.0136,1042
Fri May 17 2024,SPY240517C00497000,16.38,-0.275,16.29,16.35,1,0.1231,0.5976,0.0121,1782,497.00,SPY240517P00497000,10.08,0.12,10.21,10.25,133,0.123,-0.4427,0.0138,774
Fri May 17 2024,SPY240517C00498000,15.87,-0.135,15.66,15.71,3,0.1223,0.5859,0.0123,1292,498.00,SPY240517P00498000,10.57,0.23,10.6,10.63,48,0.1222,-0.4564,0.014,377
Fri May 17 2024,SPY240517C00499000,15.3,-0.07,15.03,15.08,6,0.1215,0.574,0.0124,1055,499.00,SPY240517P00499000,11,0.27,11,11.03,5,0.1214,-0.4704,0.0142,1554
Fri May 17 2024,SPY240517C00500000,14.73,-0.02,14.41,14.46,107,0.1208,0.5619,0.0126,7288,500.00,SPY240517P00500000,11.32,0.17,11.42,11.45,132,0.1206,-0.4847,0.0144,2180
Fri May 17 2024,SPY240517C00503000,12.82,-0.155,12.65,12.7,301,0.1185,0.5244,0.0129,2,503.00,SPY240517P00503000,12.85,0,12.77,12.81,0,0.1184,-0.5289,0.0149,225
Fri May 17 2024,SPY240517C00504000,11.96,-0.455,12.1,12.14,1,0.1178,0.5116,0.013,0,504.00,SPY240517P00504000,12.93,0,13.26,13.29,0,0.1176,-0.5441,0.015,596
Fri May 17 2024,SPY240517C00505000,11.57,-0.295,11.56,11.6,3,0.1172,0.4986,0.0131,3423,505.00,SPY240517P00505000,13.4,0,13.76,13.8,0,0.117,-0.5594,0.0151,19
Fri May 17 2024,SPY240517C00506000,11.3,0,11.03,11.08,0,0.1165,0.4856,0.0132,213,506.00,SPY240517P00506000,14.2,0.215,14.23,14.36,1,0.1164,-0.5749,0.0152,3
Fri May 17 2024,SPY240517C00507000,10.91,0,10.52,10.56,0,0.1159,0.4725,0.0132,97,507.00,SPY240517P00507000,14.34,0,14.77,14.9,0,0.1158,-0.5904,0.0152,3
Fri May 17 2024,SPY240517C00508000,10.12,-0.185,10.02,10.07,153,0.1153,0.4592,0.0132,1,508.00,SPY240517P00508000,0,0,15.23,15.54,0,0.1151,-0.606,0.0153,0
Fri May 17 2024,SPY240517C00509000,10.13,0,9.55,9.59,0,0.1147,0.446,0.0133,6,509.00,SPY240517P00509000,0,0,15.8,16.12,0,0.1145,-0.6218,0.0153,0
Fri May 17 2024,SPY240517C00510000,9.17,-0.18,9.08,9.13,5,0.1142,0.4327,0.0133,9643,510.00,SPY240517P00510000,16.31,0.09,16.39,16.72,2,0.114,-0.6375,0.0153,65
Fri May 17 2024,SPY240517C00511000,0,0,8.63,8.68,0,0.1137,0.4194,0.0132,0,511.00,SPY240517P00511000,0,0,17,17.34,0,0.1134,-0.6533,0.0153,0
Fri May 17 2024,SPY240517C00512000,0,0,8.2,8.24,0,0.1132,0.4062,0.0132,0,512.00,SPY240517P00512000,0,0,17.63,17.97,0,0.1129,-0.669,0.0152,0
Fri May 17 2024,SPY240517C00513000,7.97,-0.06,7.78,7.83,2,0.1127,0.393,0.0131,12,513.00,SPY240517P00513000,0,0,18.28,18.61,0,0.1124,-0.6848,0.0152,0
Fri May 17 2024,SPY240517C00514000,7.75,0,7.38,7.42,0,0.1123,0.3798,0.013,42,514.00,SPY240517P00514000,0,0,18.94,19.28,0,0.1119,-0.7005,0.0152,0
Fri May 17 2024,SPY240517C00515000,7.15,-0.075,7,7.04,13,0.1119,0.3668,0.013,4307,515.00,SPY240517P00515000,19.25,0,19.63,19.97,0,0.1115,-0.7163,0.0152,8
Fri May 17 2024,SPY240517C00516000,6.56,0,6.63,6.67,0,0.1115,0.3538,0.0128,3,516.00,SPY240517P00516000,0,0,20.33,20.7,0,0.1112,-0.7321,0.0152,0
Fri May 17 2024,SPY240517C00517000,6.46,0,6.27,6.31,0,0.1111,0.341,0.0127,50,517.00,SPY240517P00517000,0,0,21.05,21.44,0,0.1109,-0.7479,0.0152,0
Fri May 17 2024,SPY240517C00518000,6.05,0,5.93,5.97,0,0.1108,0.3284,0.0126,116,518.00,SPY240517P00518000,0,0,21.79,22.14,0,0.1103,-0.7637,0.0153,0
Fri May 17 2024,SPY240517C00519000,0,0,5.6,5.64,0,0.1104,0.3159,0.0124,0,519.00,SPY240517P00519000,0,0,22.55,22.95,0,0.1103,-0.7796,0.0154,0
Fri May 17 2024,SPY240517C00520000,5.27,-0.21,5.29,5.33,22,0.1101,0.3036,0.0122,1876,520.00,SPY240517P00520000,29.2,0,23.32,23.73,0,0.11,-0.7958,0.0155,6
Fri May 17 2024,SPY240517C00521000,5.15,0,4.99,5.03,0,0.1098,0.2915,0.012,66,521.00,SPY240517P00521000,23.8,0,24.12,24.53,0,0.1098,-0.8118,0.0157,3
Fri May 17 2024,SPY240517C00522000,0,0,4.71,4.74,0,0.1095,0.2796,0.0118,0,522.00,SPY240517P00522000,0,0,24.93,25.3,0,0.1092,-0.8286,0.016,0
Fri May 17 2024,SPY240517C00523000,4.48,-0.12,4.43,4.47,1,0.1092,0.268,0.0116,62,523.00,SPY240517P00523000,0,0,25.76,26.17,0,0.1092,-0.8448,0.0162,0
Fri May 17 2024,SPY240517C00524000,4.21,-0.13,4.17,4.21,1,0.109,0.2566,0.0114,70,524.00,SPY240517P00524000,0,0,26.61,27.01,0,0.1089,-0.8624,0.0167,0
Fri May 17 2024,SPY240517C00525000,4.09,0,3.93,3.96,0,0.1087,0.2455,0.0111,5640,525.00,SPY240517P00525000,27.32,0,27.48,27.88,0,0.1088,-0.8794,0.017,14
Fri May 17 2024,SPY240517C00526000,3.76,0,3.69,3.72,0,0.1085,0.2346,0.0109,333,526.00,SPY240517P00526000,0,0,28.36,28.77,0,0.1086,-0.8978,0.0177,0
Fri May 17 2024,SPY240517C00527000,3.49,-0.12,3.47,3.5,1,0.1083,0.224,0.0106,4,527.00,SPY240517P00527000,0,0,29.25,29.73,0,0.1091,-0.9162,0.0181,0
Fri May 17 2024,SPY240517C00530000,2.96,0,2.87,2.9,0,0.1078,0.194,0.0098,1989,530.00,SPY240517P00530000,47.56,0,32.06,32.49,0,0.1072,-0.9606,0.0148,0
Fri May 17 2024,SPY240517C00535000,2.19,0,2.06,2.08,0,0.1072,0.1501,0.0084,600,535.00,SPY240517P00535000,42.53,0,37.01,37.51,0,0,-0.9991,0.0004,2
Fri May 17 2024,SPY240517C00540000,1.51,-0.02,1.45,1.48,8,0.1066,0.1138,0.0069,1982,540.00,SPY240517P00540000,0,0,42,42.44,0,0,-1,0,0
Fri May 17 2024,SPY240517C00545000,1.03,-0.045,1.01,1.04,5,0.1065,0.085,0.0056,2082,545.00,SPY240517P00545000,0,0,46.99,47.49,0,0,-1,0,0
Fri May 17 2024,SPY240517C00550000,0.71,-0.04,0.71,0.73,81,0.1069,0.0629,0.0044,2988,550.00,SPY240517P00550000,0,0,51.99,52.49,0,0,-1,0,0
Fri May 17 2024,SPY240517C00555000,0.56,0,0.5,0.51,0,0.1077,0.0464,0.0035,758,555.00,SPY240517P00555000,0,0,56.99,57.49,0,0,-1,0,0
Fri May 17 2024,SPY240517C00560000,0.36,-0.02,0.36,0.37,1,0.1091,0.0345,0.0027,467,560.00,SPY240517P00560000,0,0,61.99,62.48,0,0,-1,0,0
